Year,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2021,Q1,,S08000024,,S308H,,G4,,Psychiatry of Old Age,,1170,,1138,,13,,12.64444444,,97.26495726,
2021,Q1,,S08000024,,S08000024,d,G4,,Psychiatry of Old Age,,24951,,19332,,277.2333333,,214.8,,77.47986053,
2021,Q2,,S08000024,,S308H,,G4,,Psychiatry of Old Age,,1052,,975,,11.56043956,,10.71428571,,92.68060837,
2021,Q2,,S08000024,,S08000024,d,G4,,Psychiatry of Old Age,,23397,,18133,,257.1098901,,199.2637363,,77.50138907,
2021,Q3,,S08000024,,S308H,,G4,,Psychiatry of Old Age,,1121,,1073,,12.18478261,,11.66304348,,95.71810883,
2021,Q3,,S08000024,,S08000024,d,G4,,Psychiatry of Old Age,,24514,,18544,,266.4565217,,201.5652174,,75.64656931,
2021,Q4,p,S08000024,,S308H,,G4,,Psychiatry of Old Age,,1104,,765,,12,,8.315217391,,69.29347826,
2021,Q4,p,S08000024,,S08000024,d,G4,,Psychiatry of Old Age,,24507,,18497,,266.3804348,,201.0543478,,75.4763945,
2021,Q1,,S08000024,,S08000024,d,AP,,Rehabilitation Medicine,,7524,,4835,,83.6,,53.72222222,,64.26103137,
2021,Q2,,S08000024,,S08000024,d,AP,,Rehabilitation Medicine,,7579,,4797,,83.28571429,,52.71428571,,63.29331046,
2021,Q3,,S08000024,,S08000024,d,AP,,Rehabilitation Medicine,,7511,,5012,,81.64130435,,54.47826087,,66.72879776,
2021,Q4,p,S08000024,,S08000024,d,AP,,Rehabilitation Medicine,,7262,,4927,,78.93478261,,53.55434783,,67.84632333,
2021,Q1,,S08000024,,S314H,,AG,,Renal Medicine,,1873,,1278,,20.81111111,,14.2,,68.23278163,
2021,Q1,,S08000024,,S08000024,d,AG,,Renal Medicine,,1891,,1296,,21.01111111,,14.4,,68.53516658,
2021,Q2,,S08000024,,S314H,,AG,,Renal Medicine,,1857,,1430,,20.40659341,,15.71428571,,77.00592353,
2021,Q2,,S08000024,,S08000024,d,AG,,Renal Medicine,,1857,,1430,,20.40659341,,15.71428571,,77.00592353,
2021,Q3,,S08000024,,S314H,,AG,,Renal Medicine,,1827,,1524,,19.85869565,,16.56521739,,83.41543514,
2021,Q3,,S08000024,,S08000024,d,AG,,Renal Medicine,,1829,,1526,,19.88043478,,16.58695652,,83.43357026,
2021,Q4,p,S08000024,,S314H,,AG,,Renal Medicine,,1601,,1237,,17.40217391,,13.44565217,,77.26420987,
2021,Q4,p,S08000024,,S08000024,d,AG,,Renal Medicine,,1601,,1237,,17.40217391,,13.44565217,,77.26420987,
2021,Q1,,S08000024,,S116H,,AQ,,Respiratory Medicine,,2762,,2451,,30.68888889,,27.23333333,,88.74004345,
2021,Q1,,S08000024,,S308H,,AQ,,Respiratory Medicine,,91,,91,,1.011111111,,1.011111111,,100,
2021,Q1,,S08000024,,S314H,,AQ,,Respiratory Medicine,,4539,,4035,,50.43333333,,44.83333333,,88.89623265,
2021,Q1,,S08000024,,S08000024,d,AQ,,Respiratory Medicine,,7687,,6860,,85.41111111,,76.22222222,,89.24157669,
2021,Q2,,S08000024,,S116H,,AQ,,Respiratory Medicine,,2781,,2539,,30.56043956,,27.9010989,,91.29809421,
2021,Q2,,S08000024,,S308H,,AQ,,Respiratory Medicine,,171,,171,,1.879120879,,1.879120879,,100,
2021,Q2,,S08000024,,S314H,,AQ,,Respiratory Medicine,,4441,,3807,,48.8021978,,41.83516484,,85.72393605,
2021,Q2,,S08000024,,S08000024,d,AQ,,Respiratory Medicine,,7922,,6932,,87.05494505,,76.17582418,,87.50315577,
2021,Q3,,S08000024,,S116H,,AQ,,Respiratory Medicine,,3342,,3342,,36.32608696,,36.32608696,,100,
2021,Q3,,S08000024,,S308H,,AQ,,Respiratory Medicine,,37,,37,,0.402173913,,0.402173913,,100,
2021,Q3,,S08000024,,S314H,,AQ,,Respiratory Medicine,,5323,,4825,,57.85869565,,52.44565217,,90.64437347,
2021,Q3,,S08000024,,S08000024,d,AQ,,Respiratory Medicine,,9382,,8757,,101.9782609,,95.18478261,,93.3383074,
2021,Q4,p,S08000024,,S116H,,AQ,,Respiratory Medicine,,3385,,3219,,36.79347826,,34.98913043,,95.09601182,
2021,Q4,p,S08000024,,S308H,,AQ,,Respiratory Medicine,,193,,193,,2.097826087,,2.097826087,,100,
2021,Q4,p,S08000024,,S314H,,AQ,,Respiratory Medicine,,5360,,4778,,58.26086957,,51.93478261,,89.14179104,
2021,Q4,p,S08000024,,S08000024,d,AQ,,Respiratory Medicine,,9571,,8707,,104.0326087,,94.64130435,,90.97273012,
2021,Q1,,S08000024,,S116H,,AR,,Rheumatology,,163,,163,,1.811111111,,1.811111111,,100,
2021,Q1,,S08000024,,S08000024,d,AR,,Rheumatology,,163,,163,,1.811111111,,1.811111111,,100,
2021,Q2,,S08000024,,S116H,,AR,,Rheumatology,,136,,136,,1.494505495,,1.494505495,,100,
2021,Q2,,S08000024,,S08000024,d,AR,,Rheumatology,,137,,137,,1.505494505,,1.505494505,,100,
2021,Q3,,S08000024,,S116H,,AR,,Rheumatology,,242,,242,,2.630434783,,2.630434783,,100,
2021,Q3,,S08000024,,S08000024,d,AR,,Rheumatology,,273,,273,,2.967391304,,2.967391304,,100,
2021,Q4,p,S08000024,,S116H,,AR,,Rheumatology,,99,,99,,1.076086957,,1.076086957,,100,
2021,Q4,p,S08000024,,S08000024,d,AR,,Rheumatology,,106,,106,,1.152173913,,1.152173913,,100,
2021,Q1,,S08000024,,S116H,, ,z,Surgery Grouping,d,11969,,8945,,132.9888889,,99.38888889,,74.73473139,
2021,Q1,,S08000024,,S308H,, ,z,Surgery Grouping,d,4582,,2384,,50.91111111,,26.48888889,,52.02968136,
2021,Q1,,S08000024,,S314H,, ,z,Surgery Grouping,d,36376,,28733,,404.1777778,,319.2555556,,78.98889378,
2021,Q1,,S08000024,,S08000024,d, ,z,Surgery Grouping,d,57353,,42058,,637.2555556,,467.3111111,,73.33182222,
2021,Q2,,S08000024,,S116H,, ,z,Surgery Grouping,d,13306,,10039,,146.2197802,,110.3186813,,75.44716669,
2021,Q2,,S08000024,,S308H,, ,z,Surgery Grouping,d,6177,,2875,,67.87912088,,31.59340659,,46.54362959,
2021,Q2,,S08000024,,S314H,, ,z,Surgery Grouping,d,38127,,30631,,418.978022,,336.6043956,,80.33939203,
2021,Q2,,S08000024,,S08000024,d, ,z,Surgery Grouping,d,61875,,46099,,679.9450549,,506.5824176,,74.50343434,
2021,Q3,,S08000024,,S116H,, ,z,Surgery Grouping,d,13022,,9917,,141.5434783,,107.7934783,,76.15573645,
2021,Q3,,S08000024,,S308H,, ,z,Surgery Grouping,d,6078,,3070,,66.06521739,,33.36956522,,50.5100362,
2021,Q3,,S08000024,,S314H,, ,z,Surgery Grouping,d,36300,,30009,,394.5652174,,326.1847826,,82.66942149,
2021,Q3,,S08000024,,S08000024,d, ,z,Surgery Grouping,d,59723,,45812,,649.1630435,,497.9565217,,76.70746614,
2021,Q4,p,S08000024,,S116H,, ,z,Surgery Grouping,d,13174,,10089,,143.1956522,,109.6630435,,76.58266282,
2021,Q4,p,S08000024,,S308H,, ,z,Surgery Grouping,d,4579,,2520,,49.77173913,,27.39130435,,55.03385019,
2021,Q4,p,S08000024,,S314H,, ,z,Surgery Grouping,d,37115,,32534,,403.423913,,353.6304348,,87.65728142,
2021,Q4,p,S08000024,,S08000024,d, ,z,Surgery Grouping,d,58752,,47605,,638.6086957,,517.4456522,,81.02702887,
2021,Q1,,S08000024,,S308H,,C8,,Trauma and Orthopaedic Surgery,,258,,34,,2.866666667,,0.377777778,,13.17829457,
2021,Q1,,S08000024,,S314H,,C8,,Trauma and Orthopaedic Surgery,,12673,,9651,,140.8111111,,107.2333333,,76.15402825,
2021,Q1,,S08000024,,S08000024,d,C8,,Trauma and Orthopaedic Surgery,,13369,,10123,,148.5444444,,112.4777778,,75.71994914,
2021,Q2,,S08000024,,S308H,,C8,,Trauma and Orthopaedic Surgery,,260,,14,,2.857142857,,0.153846154,,5.384615385,
2021,Q2,,S08000024,,S314H,,C8,,Trauma and Orthopaedic Surgery,,12247,,9542,,134.5824176,,104.8571429,,77.91295828,
2021,Q2,,S08000024,,S08000024,d,C8,,Trauma and Orthopaedic Surgery,,13068,,10117,,143.6043956,,111.1758242,,77.4181206,
2021,Q3,,S08000024,,S308H,,C8,,Trauma and Orthopaedic Surgery,,231,,23,,2.510869565,,0.25,,9.956709957,
2021,Q3,,S08000024,,S314H,,C8,,Trauma and Orthopaedic Surgery,,11082,,9218,,120.4565217,,100.1956522,,83.17993142,
2021,Q3,,S08000024,,S08000024,d,C8,,Trauma and Orthopaedic Surgery,,11860,,9788,,128.9130435,,106.3913043,,82.52951096,
2021,Q4,p,S08000024,,S308H,,C8,,Trauma and Orthopaedic Surgery,,87,,38,,0.945652174,,0.413043478,,43.67816092,
2021,Q4,p,S08000024,,S314H,,C8,,Trauma and Orthopaedic Surgery,,12047,,11292,,130.9456522,,122.7391304,,93.73287956,
2021,Q4,p,S08000024,,S08000024,d,C8,,Trauma and Orthopaedic Surgery,,12552,,11748,,136.4347826,,127.6956522,,93.59464627,
2021,Q1,,S08000024,,S314H,, ,z,Unspecified,,1561,,0,,17.34444444,,0,,0,
2021,Q1,,S08000024,,S08000024,d, ,z,Unspecified,,1804,,0,,20.04444444,,0,,0,
2021,Q2,,S08000024,,S314H,, ,z,Unspecified,,1517,,0,,16.67032967,,0,,0,
2021,Q2,,S08000024,,S08000024,d, ,z,Unspecified,,1517,,0,,16.67032967,,0,,0,
2021,Q3,,S08000024,,S314H,, ,z,Unspecified,,1263,,0,,13.72826087,,0,,0,
2021,Q3,,S08000024,,S08000024,d, ,z,Unspecified,,1263,,0,,13.72826087,,0,,0,
2021,Q4,p,S08000024,,S314H,, ,z,Unspecified,,1567,,0,,17.0326087,,0,,0,
2021,Q4,p,S08000024,,S08000024,d, ,z,Unspecified,,1567,,0,,17.0326087,,0,,0,
2021,Q1,,S08000024,,S116H,,CB,,Urology,,3208,,2800,,35.64444444,,31.11111111,,87.28179551,
2021,Q1,,S08000024,,S08000024,d,CB,,Urology,,3208,,2800,,35.64444444,,31.11111111,,87.28179551,
2021,Q2,,S08000024,,S116H,,CB,,Urology,,3959,,3620,,43.50549451,,39.78021978,,91.43723162,
2021,Q2,,S08000024,,S08000024,d,CB,,Urology,,3959,,3620,,43.50549451,,39.78021978,,91.43723162,
2021,Q3,,S08000024,,S116H,,CB,,Urology,,3631,,3471,,39.4673913,,37.72826087,,95.59350041,
2021,Q3,,S08000024,,S308H,,CB,,Urology,,11,,11,,0.119565217,,0.119565217,,100,
2021,Q3,,S08000024,,S08000024,d,CB,,Urology,,3642,,3482,,39.58695652,,37.84782609,,95.60680945,
2021,Q4,p,S08000024,,S116H,,CB,,Urology,,4146,,3437,,45.06521739,,37.35869565,,82.89917993,
2021,Q4,p,S08000024,,S308H,,CB,,Urology,,8,,8,,0.086956522,,0.086956522,,100,
2021,Q4,p,S08000024,,S08000024,d,CB,,Urology,,4154,,3445,,45.15217391,,37.44565217,,82.93211363,
2021,Q1,,S08000024,,S308H,, ,z,Women and Newborn Grouping,d,4391,,1720,,48.78888889,,19.11111111,,39.17103166,
2021,Q1,,S08000024,,S314H,, ,z,Women and Newborn Grouping,d,8783,,5524,,97.58888889,,61.37777778,,62.89422748,
2021,Q1,,S08000024,,S08000024,d, ,z,Women and Newborn Grouping,d,13174,,7244,,146.3777778,,80.48888889,,54.98709579,
2021,Q2,,S08000024,,S308H,, ,z,Women and Newborn Grouping,d,4428,,1881,,48.65934066,,20.67032967,,42.4796748,
2021,Q2,,S08000024,,S314H,, ,z,Women and Newborn Grouping,d,9129,,5809,,100.3186813,,63.83516484,,63.63238033,
2021,Q2,,S08000024,,S08000024,d, ,z,Women and Newborn Grouping,d,13557,,7690,,148.978022,,84.50549451,,56.72346389,
2021,Q3,,S08000024,,S308H,, ,z,Women and Newborn Grouping,d,4510,,2022,,49.02173913,,21.97826087,,44.83370288,
2021,Q3,,S08000024,,S314H,, ,z,Women and Newborn Grouping,d,9256,,6718,,100.6086957,,73.02173913,,72.57994814,
2021,Q3,,S08000024,,S08000024,d, ,z,Women and Newborn Grouping,d,13766,,8740,,149.6304348,,95,,63.48975737,
2021,Q4,p,S08000024,,S308H,, ,z,Women and Newborn Grouping,d,4268,,1729,,46.39130435,,18.79347826,,40.51077788,
2021,Q4,p,S08000024,,S314H,, ,z,Women and Newborn Grouping,d,9131,,6437,,99.25,,69.9673913,,70.49611215,
2021,Q4,p,S08000024,,S08000024,d, ,z,Women and Newborn Grouping,d,13399,,8166,,145.6413043,,88.76086957,,60.94484663,
2021,Q1,,S08000025,,R103H,, ,z,All Acute,d,3680,,2973,,40.88888889,,33.03333333,,80.78804348,
2021,Q1,,S08000025,,S08000025,d, ,z,All Acute,d,3680,,2973,,40.88888889,,33.03333333,,80.78804348,
2021,Q2,,S08000025,,R103H,, ,z,All Acute,d,3369,,2763,,37.02197802,,30.36263736,,82.01246661,
2021,Q2,,S08000025,,S08000025,d, ,z,All Acute,d,3369,,2763,,37.02197802,,30.36263736,,82.01246661,
2021,Q3,,S08000025,,R103H,, ,z,All Acute,d,3071,,2578,,33.38043478,,28.02173913,,83.9465972,
2021,Q3,,S08000025,,S08000025,d, ,z,All Acute,d,3071,,2578,,33.38043478,,28.02173913,,83.9465972,
2021,Q4,p,S08000025,,R103H,, ,z,All Acute,d,3469,,3077,,37.70652174,,33.44565217,,88.69991352,
2021,Q4,p,S08000025,,S08000025,d, ,z,All Acute,d,3469,,3077,,37.70652174,,33.44565217,,88.69991352,
2021,Q1,,S08000025,,R103H,,Z9,d,All Specialties,d,4906,,3174,,54.51111111,,35.26666667,,64.69629026,
2021,Q1,,S08000025,,S08000025,d,Z9,d,All Specialties,d,4906,,3174,,54.51111111,,35.26666667,,64.69629026,
2021,Q2,,S08000025,,R103H,,Z9,d,All Specialties,d,4680,,2939,,51.42857143,,32.2967033,,62.7991453,
2021,Q2,,S08000025,,S08000025,d,Z9,d,All Specialties,d,4680,,2939,,51.42857143,,32.2967033,,62.7991453,
2021,Q3,,S08000025,,R103H,,Z9,d,All Specialties,d,4652,,2696,,50.56521739,,29.30434783,,57.95356836,
2021,Q3,,S08000025,,S08000025,d,Z9,d,All Specialties,d,4652,,2696,,50.56521739,,29.30434783,,57.95356836,
2021,Q4,p,S08000025,,R103H,,Z9,d,All Specialties,d,4612,,3279,,50.13043478,,35.64130435,,71.0971379,
2021,Q4,p,S08000025,,S08000025,d,Z9,d,All Specialties,d,4612,,3279,,50.13043478,,35.64130435,,71.0971379,
2021,Q2,,S08000025,,R103H,,G2,,Child & Adolescent Psychiatry,,1,,1,,0.010989011,,0.010989011,,100,
2021,Q2,,S08000025,,S08000025,d,G2,,Child & Adolescent Psychiatry,,1,,1,,0.010989011,,0.010989011,,100,
2021,Q4,p,S08000025,,R103H,, ,z,Community Grouping,d,47,,47,,0.510869565,,0.510869565,,100,
2021,Q4,p,S08000025,,S08000025,d, ,z,Community Grouping,d,47,,47,,0.510869565,,0.510869565,,100,
2021,Q1,,S08000025,,R103H,,A1,,General Medicine,,3016,,2309,,33.51111111,,25.65555556,,76.55835544,
2021,Q1,,S08000025,,S08000025,d,A1,,General Medicine,,3016,,2309,,33.51111111,,25.65555556,,76.55835544,
2021,Q2,,S08000025,,R103H,,A1,,General Medicine,,2648,,2042,,29.0989011,,22.43956044,,77.11480363,
2021,Q2,,S08000025,,S08000025,d,A1,,General Medicine,,2648,,2042,,29.0989011,,22.43956044,,77.11480363,
2021,Q3,,S08000025,,R103H,,A1,,General Medicine,,2382,,1889,,25.89130435,,20.5326087,,79.30310663,
2021,Q3,,S08000025,,S08000025,d,A1,,General Medicine,,2382,,1889,,25.89130435,,20.5326087,,79.30310663,
2021,Q4,p,S08000025,,R103H,,A1,,General Medicine,,2457,,2065,,26.70652174,,22.44565217,,84.04558405,
2021,Q4,p,S08000025,,S08000025,d,A1,,General Medicine,,2457,,2065,,26.70652174,,22.44565217,,84.04558405,
2021,Q3,,S08000025,,R103H,,G1,,General Psychiatry (Mental Illness),,2,,2,,0.02173913,,0.02173913,,100,
2021,Q3,,S08000025,,S08000025,d,G1,,General Psychiatry (Mental Illness),,2,,2,,0.02173913,,0.02173913,,100,
2021,Q4,p,S08000025,,R103H,,G1,,General Psychiatry (Mental Illness),,1,,1,,0.010869565,,0.010869565,,100,
2021,Q4,p,S08000025,,S08000025,d,G1,,General Psychiatry (Mental Illness),,1,,1,,0.010869565,,0.010869565,,100,
2021,Q1,,S08000025,,R103H,,C1,,General Surgery,,556,,556,,6.177777778,,6.177777778,,100,
2021,Q1,,S08000025,,S08000025,d,C1,,General Surgery,,556,,556,,6.177777778,,6.177777778,,100,
2021,Q2,,S08000025,,R103H,,C1,,General Surgery,,659,,659,,7.241758242,,7.241758242,,100,
2021,Q2,,S08000025,,S08000025,d,C1,,General Surgery,,659,,659,,7.241758242,,7.241758242,,100,
2021,Q3,,S08000025,,R103H,,C1,,General Surgery,,633,,633,,6.880434783,,6.880434783,,100,
2021,Q3,,S08000025,,S08000025,d,C1,,General Surgery,,633,,633,,6.880434783,,6.880434783,,100,
2021,Q4,p,S08000025,,R103H,,C1,,General Surgery,,762,,762,,8.282608696,,8.282608696,,100,
2021,Q4,p,S08000025,,S08000025,d,C1,,General Surgery,,762,,762,,8.282608696,,8.282608696,,100,
2021,Q4,p,S08000025,,R103H,,E12,,GP Other than Obstetrics,,47,,47,,0.510869565,,0.510869565,,100,
2021,Q4,p,S08000025,,S08000025,d,E12,,GP Other than Obstetrics,,47,,47,,0.510869565,,0.510869565,,100,
2021,Q1,,S08000025,,R103H,,F2,,Gynaecology,,95,,95,,1.055555556,,1.055555556,,100,
2021,Q1,,S08000025,,S08000025,d,F2,,Gynaecology,,95,,95,,1.055555556,,1.055555556,,100,
2021,Q2,,S08000025,,R103H,,F2,,Gynaecology,,73,,73,,0.802197802,,0.802197802,,100,
2021,Q2,,S08000025,,S08000025,d,F2,,Gynaecology,,73,,73,,0.802197802,,0.802197802,,100,
2021,Q3,,S08000025,,R103H,,F2,,Gynaecology,,8,,8,,0.086956522,,0.086956522,,100,
2021,Q3,,S08000025,,S08000025,d,F2,,Gynaecology,,8,,8,,0.086956522,,0.086956522,,100,
2021,Q4,p,S08000025,,R103H,,F2,,Gynaecology,,17,,17,,0.184782609,,0.184782609,,100,
2021,Q4,p,S08000025,,S08000025,d,F2,,Gynaecology,,17,,17,,0.184782609,,0.184782609,,100,
2021,Q1,,S08000025,,R103H,, ,z,Medical Grouping,d,3059,,2352,,33.98888889,,26.13333333,,76.88787185,
2021,Q1,,S08000025,,S08000025,d, ,z,Medical Grouping,d,3059,,2352,,33.98888889,,26.13333333,,76.88787185,
2021,Q2,,S08000025,,R103H,, ,z,Medical Grouping,d,2648,,2042,,29.0989011,,22.43956044,,77.11480363,
2021,Q2,,S08000025,,S08000025,d, ,z,Medical Grouping,d,2648,,2042,,29.0989011,,22.43956044,,77.11480363,
2021,Q3,,S08000025,,R103H,, ,z,Medical Grouping,d,2382,,1889,,25.89130435,,20.5326087,,79.30310663,
2021,Q3,,S08000025,,S08000025,d, ,z,Medical Grouping,d,2382,,1889,,25.89130435,,20.5326087,,79.30310663,
2021,Q4,p,S08000025,,R103H,, ,z,Medical Grouping,d,2485,,2093,,27.01086957,,22.75,,84.22535211,
2021,Q4,p,S08000025,,S08000025,d, ,z,Medical Grouping,d,2485,,2093,,27.01086957,,22.75,,84.22535211,
2021,Q4,p,S08000025,,R103H,,AD,,Medical Oncology,,10,,10,,0.108695652,,0.108695652,,100,
2021,Q4,p,S08000025,,S08000025,d,AD,,Medical Oncology,,10,,10,,0.108695652,,0.108695652,,100,
2021,Q2,,S08000025,,R103H,, ,z,Mental Health Grouping,d,1,,1,,0.010989011,,0.010989011,,100,
2021,Q2,,S08000025,,S08000025,d, ,z,Mental Health Grouping,d,1,,1,,0.010989011,,0.010989011,,100,
2021,Q3,,S08000025,,R103H,, ,z,Mental Health Grouping,d,2,,2,,0.02173913,,0.02173913,,100,
2021,Q3,,S08000025,,S08000025,d, ,z,Mental Health Grouping,d,2,,2,,0.02173913,,0.02173913,,100,
2021,Q4,p,S08000025,,R103H,, ,z,Mental Health Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2021,Q4,p,S08000025,,S08000025,d, ,z,Mental Health Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2021,Q1,,S08000025,,R103H,,F3,,Obstetrics,,335,,106,,3.722222222,,1.177777778,,31.64179104,
2021,Q1,,S08000025,,S08000025,d,F3,,Obstetrics,,335,,106,,3.722222222,,1.177777778,,31.64179104,
2021,Q2,,S08000025,,R103H,,F3,,Obstetrics,,334,,102,,3.67032967,,1.120879121,,30.53892216,
2021,Q2,,S08000025,,S08000025,d,F3,,Obstetrics,,334,,102,,3.67032967,,1.120879121,,30.53892216,
2021,Q3,,S08000025,,R103H,,F3,,Obstetrics,,334,,107,,3.630434783,,1.163043478,,32.03592814,
2021,Q3,,S08000025,,S08000025,d,F3,,Obstetrics,,334,,107,,3.630434783,,1.163043478,,32.03592814,
2021,Q4,p,S08000025,,R103H,,F3,,Obstetrics,,344,,137,,3.739130435,,1.489130435,,39.8255814,
2021,Q4,p,S08000025,,S08000025,d,F3,,Obstetrics,,344,,137,,3.739130435,,1.489130435,,39.8255814,
2021,Q3,,S08000025,,R103H,,F1,,Obstetrics & Gynaecology,,1,,1,,0.010869565,,0.010869565,,100,
2021,Q3,,S08000025,,S08000025,d,F1,,Obstetrics & Gynaecology,,1,,1,,0.010869565,,0.010869565,,100,
2021,Q3,,S08000025,,R103H,, ,z,Obstetrics Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2021,Q3,,S08000025,,S08000025,d, ,z,Obstetrics Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2021,Q3,,S08000025,,R103H,,C7,,Ophthalmology,,1,,1,,0.010869565,,0.010869565,,100,
2021,Q3,,S08000025,,S08000025,d,C7,,Ophthalmology,,1,,1,,0.010869565,,0.010869565,,100,
2021,Q4,p,S08000025,,R103H,,C7,,Ophthalmology,,1,,1,,0.010869565,,0.010869565,,100,
2021,Q4,p,S08000025,,S08000025,d,C7,,Ophthalmology,,1,,1,,0.010869565,,0.010869565,,100,
2021,Q1,,S08000025,,R103H,, ,z,Other Grouping,d,796,,0,,8.844444444,,0,,0,
2021,Q1,,S08000025,,S08000025,d, ,z,Other Grouping,d,796,,0,,8.844444444,,0,,0,
2021,Q2,,S08000025,,R103H,, ,z,Other Grouping,d,903,,0,,9.923076923,,0,,0,
2021,Q2,,S08000025,,S08000025,d, ,z,Other Grouping,d,903,,0,,9.923076923,,0,,0,
2021,Q3,,S08000025,,R103H,, ,z,Other Grouping,d,1236,,0,,13.43478261,,0,,0,
2021,Q3,,S08000025,,S08000025,d, ,z,Other Grouping,d,1236,,0,,13.43478261,,0,,0,
2021,Q4,p,S08000025,,R103H,, ,z,Other Grouping,d,734,,0,,7.97826087,,0,,0,
2021,Q4,p,S08000025,,S08000025,d, ,z,Other Grouping,d,734,,0,,7.97826087,,0,,0,
2021,Q1,,S08000025,,R103H,,AP,,Rehabilitation Medicine,,43,,43,,0.477777778,,0.477777778,,100,
2021,Q1,,S08000025,,S08000025,d,AP,,Rehabilitation Medicine,,43,,43,,0.477777778,,0.477777778,,100,
2021,Q4,p,S08000025,,R103H,,AP,,Rehabilitation Medicine,,18,,18,,0.195652174,,0.195652174,,100,
2021,Q4,p,S08000025,,S08000025,d,AP,,Rehabilitation Medicine,,18,,18,,0.195652174,,0.195652174,,100,
2021,Q1,,S08000025,,R103H,, ,z,Surgery Grouping,d,621,,621,,6.9,,6.9,,100,
2021,Q1,,S08000025,,S08000025,d, ,z,Surgery Grouping,d,621,,621,,6.9,,6.9,,100,
2021,Q2,,S08000025,,R103H,, ,z,Surgery Grouping,d,721,,721,,7.923076923,,7.923076923,,100,
2021,Q2,,S08000025,,S08000025,d, ,z,Surgery Grouping,d,721,,721,,7.923076923,,7.923076923,,100,
2021,Q3,,S08000025,,R103H,, ,z,Surgery Grouping,d,689,,689,,7.489130435,,7.489130435,,100,
2021,Q3,,S08000025,,S08000025,d, ,z,Surgery Grouping,d,689,,689,,7.489130435,,7.489130435,,100,
2021,Q4,p,S08000025,,R103H,, ,z,Surgery Grouping,d,984,,984,,10.69565217,,10.69565217,,100,
2021,Q4,p,S08000025,,S08000025,d, ,z,Surgery Grouping,d,984,,984,,10.69565217,,10.69565217,,100,
2021,Q1,,S08000025,,R103H,,C8,,Trauma and Orthopaedic Surgery,,65,,65,,0.722222222,,0.722222222,,100,
2021,Q1,,S08000025,,S08000025,d,C8,,Trauma and Orthopaedic Surgery,,65,,65,,0.722222222,,0.722222222,,100,
2021,Q2,,S08000025,,R103H,,C8,,Trauma and Orthopaedic Surgery,,62,,62,,0.681318681,,0.681318681,,100,
2021,Q2,,S08000025,,S08000025,d,C8,,Trauma and Orthopaedic Surgery,,62,,62,,0.681318681,,0.681318681,,100,
2021,Q3,,S08000025,,R103H,,C8,,Trauma and Orthopaedic Surgery,,55,,55,,0.597826087,,0.597826087,,100,
2021,Q3,,S08000025,,S08000025,d,C8,,Trauma and Orthopaedic Surgery,,55,,55,,0.597826087,,0.597826087,,100,
2021,Q4,p,S08000025,,R103H,,C8,,Trauma and Orthopaedic Surgery,,221,,221,,2.402173913,,2.402173913,,100,
2021,Q4,p,S08000025,,S08000025,d,C8,,Trauma and Orthopaedic Surgery,,221,,221,,2.402173913,,2.402173913,,100,
2021,Q1,,S08000025,,R103H,, ,z,Unspecified,,796,,0,,8.844444444,,0,,0,
2021,Q1,,S08000025,,S08000025,d, ,z,Unspecified,,796,,0,,8.844444444,,0,,0,
2021,Q2,,S08000025,,R103H,, ,z,Unspecified,,903,,0,,9.923076923,,0,,0,
2021,Q2,,S08000025,,S08000025,d, ,z,Unspecified,,903,,0,,9.923076923,,0,,0,
2021,Q3,,S08000025,,R103H,, ,z,Unspecified,,1236,,0,,13.43478261,,0,,0,
2021,Q3,,S08000025,,S08000025,d, ,z,Unspecified,,1236,,0,,13.43478261,,0,,0,
2021,Q4,p,S08000025,,R103H,, ,z,Unspecified,,734,,0,,7.97826087,,0,,0,
2021,Q4,p,S08000025,,S08000025,d, ,z,Unspecified,,734,,0,,7.97826087,,0,,0,
2021,Q1,,S08000025,,R103H,, ,z,Women and Newborn Grouping,d,430,,201,,4.777777778,,2.233333333,,46.74418605,
2021,Q1,,S08000025,,S08000025,d, ,z,Women and Newborn Grouping,d,430,,201,,4.777777778,,2.233333333,,46.74418605,
2021,Q2,,S08000025,,R103H,, ,z,Women and Newborn Grouping,d,407,,175,,4.472527473,,1.923076923,,42.997543,
2021,Q2,,S08000025,,S08000025,d, ,z,Women and Newborn Grouping,d,407,,175,,4.472527473,,1.923076923,,42.997543,
2021,Q3,,S08000025,,R103H,, ,z,Women and Newborn Grouping,d,342,,115,,3.717391304,,1.25,,33.62573099,
2021,Q3,,S08000025,,S08000025,d, ,z,Women and Newborn Grouping,d,342,,115,,3.717391304,,1.25,,33.62573099,
2021,Q4,p,S08000025,,R103H,, ,z,Women and Newborn Grouping,d,361,,154,,3.923913043,,1.673913043,,42.65927978,
