_id,QuarterEnding,HBT,HBTQF,PatientType,Specialty,SpecialtyQF,LessThan4WeekWait,LessThan4WeekWaitQF,4To8WeekWait,4To8WeekWaitQF,8To12WeekWait,8To12WeekWaitQF,12To16WeekWait,12To16WeekWaitQF,16To20WeekWait,16To20WeekWaitQF,20To24WeekWait,20To24WeekWaitQF,24To28WeekWait,24To28WeekWaitQF,28To32WeekWait,28To32WeekWaitQF,32To36WeekWait,32To36WeekWaitQF,36To40WeekWait,36To40WeekWaitQF,40To44WeekWait,40To44WeekWaitQF,44To48WeekWait,44To48WeekWaitQF,48To52WeekWait,48To52WeekWaitQF,52To65WeekWait,52To65WeekWaitQF,65To78WeekWait,65To78WeekWaitQF,78To91WeekWait,78To91WeekWaitQF,91To104WeekWait,91To104WeekWaitQF,Over104WeekWait,Over104WeekWaitQF
28862,20140930,S08000032,,New Outpatient,AF,,90,,169,,531,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28863,20150930,S08000032,,New Outpatient,AF,,89,,438,,216,,0,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28864,20160930,S08000032,,New Outpatient,AF,,87,,119,,541,,8,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28865,20170930,S08000032,,New Outpatient,AF,,113,,57,,32,,24,,118,,369,,89,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28866,20180930,S08000032,,New Outpatient,AF,,96,,65,,82,,272,,262,,26,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28867,20190930,S08000032,,New Outpatient,AF,,95,,67,,134,,351,,116,,12,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28868,20200930,S08000032,,New Outpatient,AF,,466,,42,,6,,2,,3,,7,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28869,20210930,S08000032,,New Outpatient,AF,,102,,205,,275,,28,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28870,20130331,S08000032,,New Outpatient,AF,,50,,315,,358,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28871,20140331,S08000032,,New Outpatient,AF,,36,,162,,526,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28872,20150331,S08000032,,New Outpatient,AF,,93,,728,,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28873,20160331,S08000032,,New Outpatient,AF,,83,,488,,204,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28874,20170331,S08000032,,New Outpatient,AF,,83,,100,,392,,108,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28875,20180331,S08000032,,New Outpatient,AF,,93,,102,,253,,226,,8,,5,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
28876,20190331,S08000032,,New Outpatient,AF,,126,,114,,232,,446,,23,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28877,20200331,S08000032,,New Outpatient,AF,,125,,158,,272,,408,,34,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28878,20210331,S08000032,,New Outpatient,AF,,499,,265,,37,,10,,3,,0,,0,,0,,0,,1,,2,,0,,0,,0,,0,,0,,0,,0,
28879,20220331,S08000032,,New Outpatient,AF,,165,,90,,92,,163,,167,,16,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
28880,20121231,S08000032,,New Outpatient,AF,,78,,220,,467,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28881,20131231,S08000032,,New Outpatient,AF,,66,,131,,575,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28882,20141231,S08000032,,New Outpatient,AF,,150,,631,,71,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28883,20151231,S08000032,,New Outpatient,AF,,138,,561,,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28884,20161231,S08000032,,New Outpatient,AF,,86,,143,,508,,3,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28885,20171231,S08000032,,New Outpatient,AF,,97,,127,,239,,138,,245,,84,,10,,6,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,
28886,20181231,S08000032,,New Outpatient,AF,,135,,104,,142,,349,,125,,25,,4,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28887,20191231,S08000032,,New Outpatient,AF,,120,,93,,183,,416,,85,,16,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
28888,20201231,S08000032,,New Outpatient,AF,,340,,209,,18,,1,,0,,0,,1,,0,,0,,1,,10,,2,,0,,0,,0,,0,,0,,0,
28889,20211231,S08000032,,New Outpatient,AF,,215,,103,,362,,38,,9,,3,,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28890,20130630,S08000032,,New Outpatient,AG,,75,,38,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28891,20140630,S08000032,,New Outpatient,AG,,39,,67,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28892,20150630,S08000032,,New Outpatient,AG,,27,,67,,18,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28893,20160630,S08000032,,New Outpatient,AG,,37,,89,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28894,20170630,S08000032,,New Outpatient,AG,,8,,30,,16,,37,,18,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28895,20180630,S08000032,,New Outpatient,AG,,17,,35,,7,,1,,1,,0,,2,,7,,18,,40,,19,,3,,4,,0,,0,,0,,0,,0,
28896,20190630,S08000032,,New Outpatient,AG,,12,,42,,41,,40,,12,,1,,1,,1,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,
28897,20210630,S08000032,,New Outpatient,AG,,4,,24,,9,,3,,2,,0,,1,,0,,1,,2,,6,,2,,1,,9,,0,,0,,0,,0,
28898,20130930,S08000032,,New Outpatient,AG,,104,,31,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28899,20140930,S08000032,,New Outpatient,AG,,22,,82,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28900,20150930,S08000032,,New Outpatient,AG,,21,,76,,17,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28901,20160930,S08000032,,New Outpatient,AG,,26,,58,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28902,20170930,S08000032,,New Outpatient,AG,,6,,23,,1,,6,,10,,40,,15,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28903,20180930,S08000032,,New Outpatient,AG,,13,,40,,3,,1,,0,,6,,6,,10,,10,,44,,10,,3,,2,,0,,0,,0,,0,,0,
28904,20190930,S08000032,,New Outpatient,AG,,15,,64,,59,,2,,2,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28905,20200930,S08000032,,New Outpatient,AG,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28906,20210930,S08000032,,New Outpatient,AG,,4,,25,,4,,2,,1,,1,,0,,1,,0,,1,,10,,8,,0,,0,,0,,0,,0,,0,
28907,20130331,S08000032,,New Outpatient,AG,,63,,63,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28908,20140331,S08000032,,New Outpatient,AG,,38,,84,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28909,20150331,S08000032,,New Outpatient,AG,,30,,68,,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28910,20160331,S08000032,,New Outpatient,AG,,35,,52,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28911,20170331,S08000032,,New Outpatient,AG,,9,,26,,87,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28912,20180331,S08000032,,New Outpatient,AG,,6,,33,,4,,1,,0,,1,,3,,10,,28,,52,,3,,0,,0,,0,,0,,0,,0,,0,
28913,20190331,S08000032,,New Outpatient,AG,,15,,43,,20,,33,,45,,39,,24,,32,,4,,7,,1,,0,,0,,0,,0,,0,,0,,0,
28914,20200331,S08000032,,New Outpatient,AG,,49,,91,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28915,20210331,S08000032,,New Outpatient,AG,,2,,3,,8,,12,,8,,7,,2,,0,,0,,0,,1,,0,,2,,2,,0,,0,,0,,0,
28916,20220331,S08000032,,New Outpatient,AG,,6,,23,,8,,3,,1,,0,,0,,2,,0,,0,,2,,4,,13,,36,,2,,0,,0,,0,
28917,20121231,S08000032,,New Outpatient,AG,,112,,22,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28918,20131231,S08000032,,New Outpatient,AG,,66,,75,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28919,20141231,S08000032,,New Outpatient,AG,,23,,66,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28920,20151231,S08000032,,New Outpatient,AG,,39,,63,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28921,20161231,S08000032,,New Outpatient,AG,,17,,29,,76,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28922,20171231,S08000032,,New Outpatient,AG,,6,,31,,3,,2,,2,,2,,9,,6,,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28923,20181231,S08000032,,New Outpatient,AG,,15,,30,,3,,6,,4,,5,,14,,37,,52,,17,,2,,4,,2,,1,,0,,0,,0,,0,
28924,20191231,S08000032,,New Outpatient,AG,,24,,88,,35,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28925,20201231,S08000032,,New Outpatient,AG,,3,,3,,4,,9,,5,,7,,2,,3,,4,,10,,6,,0,,0,,0,,0,,0,,0,,0,
28926,20211231,S08000032,,New Outpatient,AG,,3,,32,,21,,3,,1,,0,,0,,0,,0,,0,,0,,2,,12,,11,,0,,0,,0,,0,
28927,20130630,S08000032,,New Outpatient,AH,,26,,112,,105,,292,,45,,4,,9,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28928,20140630,S08000032,,New Outpatient,AH,,39,,113,,123,,421,,38,,4,,4,,12,,5,,1,,0,,1,,1,,1,,0,,0,,0,,0,
28929,20150630,S08000032,,New Outpatient,AH,,13,,109,,132,,372,,11,,3,,13,,15,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,
28930,20160630,S08000032,,New Outpatient,AH,,68,,285,,74,,218,,92,,7,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28931,20170630,S08000032,,New Outpatient,AH,,87,,307,,38,,36,,92,,123,,62,,46,,12,,7,,1,,2,,0,,1,,0,,0,,0,,0,
28932,20180630,S08000032,,New Outpatient,AH,,89,,316,,131,,169,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28933,20190630,S08000032,,New Outpatient,AH,,28,,130,,103,,19,,16,,91,,188,,8,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
28934,20200630,S08000032,,New Outpatient,AH,,23,,17,,19,,25,,58,,107,,42,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28935,20210630,S08000032,,New Outpatient,AH,,12,,36,,19,,33,,95,,106,,41,,13,,8,,8,,10,,43,,54,,177,,22,,0,,1,,0,
28936,20130930,S08000032,,New Outpatient,AH,,15,,100,,114,,356,,9,,2,,10,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28937,20140930,S08000032,,New Outpatient,AH,,25,,190,,100,,389,,5,,4,,11,,10,,1,,0,,1,,1,,1,,0,,0,,0,,0,,0,
28938,20150930,S08000032,,New Outpatient,AH,,27,,103,,167,,343,,66,,5,,5,,14,,0,,1,,4,,0,,0,,0,,1,,0,,0,,0,
28939,20160930,S08000032,,New Outpatient,AH,,66,,256,,64,,61,,105,,117,,44,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28940,20170930,S08000032,,New Outpatient,AH,,92,,272,,33,,28,,95,,96,,194,,61,,23,,3,,1,,0,,0,,0,,0,,0,,0,,0,
28941,20180930,S08000032,,New Outpatient,AH,,96,,315,,87,,189,,315,,37,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28942,20190930,S08000032,,New Outpatient,AH,,23,,123,,180,,65,,82,,448,,342,,52,,20,,6,,3,,1,,0,,0,,0,,0,,0,,0,
28943,20200930,S08000032,,New Outpatient,AH,,15,,15,,11,,4,,7,,29,,62,,57,,29,,10,,24,,0,,0,,0,,0,,0,,0,,0,
28944,20210930,S08000032,,New Outpatient,AH,,7,,13,,14,,11,,42,,169,,201,,90,,91,,79,,70,,81,,16,,135,,15,,0,,0,,0,
28945,20130331,S08000032,,New Outpatient,AH,,59,,92,,256,,252,,12,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28946,20140331,S08000032,,New Outpatient,AH,,15,,34,,152,,368,,97,,13,,6,,12,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,
28947,20150331,S08000032,,New Outpatient,AH,,14,,178,,52,,397,,34,,3,,26,,7,,1,,0,,3,,0,,0,,0,,0,,0,,0,,0,
28948,20160331,S08000032,,New Outpatient,AH,,47,,237,,124,,315,,171,,24,,4,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28949,20170331,S08000032,,New Outpatient,AH,,63,,288,,13,,19,,54,,155,,267,,195,,82,,9,,0,,1,,0,,0,,0,,0,,0,,0,
28950,20180331,S08000032,,New Outpatient,AH,,172,,583,,72,,27,,12,,6,,4,,4,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
28951,20190331,S08000032,,New Outpatient,AH,,39,,215,,59,,249,,212,,25,,18,,10,,4,,1,,0,,1,,0,,0,,0,,0,,0,,0,
28952,20200331,S08000032,,New Outpatient,AH,,14,,16,,110,,292,,168,,11,,9,,4,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,
28953,20210331,S08000032,,New Outpatient,AH,,17,,26,,40,,49,,85,,184,,99,,48,,15,,7,,8,,23,,21,,29,,1,,0,,0,,0,
28954,20220331,S08000032,,New Outpatient,AH,,7,,20,,19,,24,,254,,254,,111,,83,,205,,98,,13,,7,,2,,1,,0,,0,,0,,0,
28955,20121231,S08000032,,New Outpatient,AH,,17,,17,,104,,508,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28956,20131231,S08000032,,New Outpatient,AH,,17,,58,,105,,338,,24,,4,,10,,8,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,
28957,20141231,S08000032,,New Outpatient,AH,,20,,202,,97,,352,,5,,2,,23,,3,,0,,2,,0,,0,,1,,0,,0,,0,,0,,0,
28958,20151231,S08000032,,New Outpatient,AH,,31,,217,,31,,141,,289,,12,,4,,10,,7,,0,,1,,1,,1,,1,,0,,0,,0,,0,
28959,20161231,S08000032,,New Outpatient,AH,,62,,274,,17,,8,,10,,29,,157,,89,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28960,20171231,S08000032,,New Outpatient,AH,,220,,547,,197,,170,,195,,90,,71,,38,,7,,2,,1,,0,,0,,0,,0,,0,,0,,0,
28961,20181231,S08000032,,New Outpatient,AH,,74,,358,,177,,320,,40,,34,,16,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28962,20191231,S08000032,,New Outpatient,AH,,37,,168,,416,,391,,219,,103,,22,,18,,9,,6,,3,,0,,1,,0,,0,,0,,0,,0,
28963,20201231,S08000032,,New Outpatient,AH,,39,,78,,17,,10,,29,,38,,63,,61,,47,,43,,60,,124,,110,,37,,0,,0,,0,,0,
28964,20211231,S08000032,,New Outpatient,AH,,9,,11,,11,,16,,45,,182,,306,,159,,100,,47,,39,,32,,12,,26,,1,,0,,0,,0,
28965,20130630,S08000032,,New Outpatient,AQ,,301,,172,,509,,231,,7,,0,,6,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28966,20140630,S08000032,,New Outpatient,AQ,,317,,330,,264,,329,,26,,0,,3,,6,,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,
28967,20150630,S08000032,,New Outpatient,AQ,,318,,474,,106,,189,,82,,68,,45,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28968,20160630,S08000032,,New Outpatient,AQ,,417,,506,,398,,60,,23,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28969,20170630,S08000032,,New Outpatient,AQ,,316,,397,,398,,113,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28970,20180630,S08000032,,New Outpatient,AQ,,387,,570,,412,,41,,22,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28971,20190630,S08000032,,New Outpatient,AQ,,310,,400,,384,,21,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28972,20200630,S08000032,,New Outpatient,AQ,,101,,9,,9,,17,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28973,20210630,S08000032,,New Outpatient,AQ,,277,,159,,184,,81,,128,,89,,29,,6,,4,,7,,19,,37,,29,,37,,9,,0,,0,,0,
28974,20130930,S08000032,,New Outpatient,AQ,,270,,93,,467,,185,,119,,8,,3,,9,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28975,20140930,S08000032,,New Outpatient,AQ,,308,,240,,191,,226,,177,,5,,1,,0,,1,,0,,0,,0,,0,,2,,1,,0,,0,,0,
28976,20150930,S08000032,,New Outpatient,AQ,,335,,399,,49,,152,,134,,168,,83,,17,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,
28977,20160930,S08000032,,New Outpatient,AQ,,385,,432,,315,,146,,85,,48,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28978,20170930,S08000032,,New Outpatient,AQ,,253,,431,,385,,158,,124,,24,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28979,20180930,S08000032,,New Outpatient,AQ,,464,,329,,244,,81,,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28980,20190930,S08000032,,New Outpatient,AQ,,373,,439,,508,,108,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28981,20200930,S08000032,,New Outpatient,AQ,,160,,29,,4,,4,,4,,2,,11,,8,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28982,20210930,S08000032,,New Outpatient,AQ,,255,,239,,107,,32,,17,,19,,10,,10,,40,,64,,53,,7,,6,,7,,5,,1,,0,,0,
28983,20130331,S08000032,,New Outpatient,AQ,,287,,234,,401,,131,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28984,20140331,S08000032,,New Outpatient,AQ,,359,,195,,260,,227,,34,,4,,10,,7,,10,,1,,1,,2,,0,,0,,0,,0,,0,,0,
28985,20150331,S08000032,,New Outpatient,AQ,,408,,387,,259,,157,,67,,90,,31,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28986,20160331,S08000032,,New Outpatient,AQ,,394,,486,,356,,79,,9,,1,,2,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
28987,20170331,S08000032,,New Outpatient,AQ,,473,,560,,372,,131,,19,,16,,10,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28988,20180331,S08000032,,New Outpatient,AQ,,450,,496,,226,,46,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28989,20190331,S08000032,,New Outpatient,AQ,,398,,398,,141,,68,,17,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28990,20200331,S08000032,,New Outpatient,AQ,,336,,296,,363,,28,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28991,20210331,S08000032,,New Outpatient,AQ,,202,,74,,82,,69,,54,,53,,11,,8,,1,,4,,3,,4,,0,,5,,0,,0,,0,,0,
28992,20220331,S08000032,,New Outpatient,AQ,,324,,165,,86,,51,,25,,104,,99,,49,,15,,23,,7,,7,,1,,5,,0,,0,,0,,0,
28993,20121231,S08000032,,New Outpatient,AQ,,295,,209,,712,,75,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28994,20131231,S08000032,,New Outpatient,AQ,,251,,120,,265,,184,,103,,9,,6,,5,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,
28995,20141231,S08000032,,New Outpatient,AQ,,550,,207,,250,,221,,92,,94,,13,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28996,20151231,S08000032,,New Outpatient,AQ,,361,,501,,232,,219,,169,,152,,51,,11,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,
28997,20161231,S08000032,,New Outpatient,AQ,,393,,383,,332,,148,,97,,68,,18,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28998,20171231,S08000032,,New Outpatient,AQ,,445,,772,,274,,62,,22,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
28999,20181231,S08000032,,New Outpatient,AQ,,480,,356,,402,,27,,8,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29000,20191231,S08000032,,New Outpatient,AQ,,406,,436,,440,,112,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29001,20201231,S08000032,,New Outpatient,AQ,,201,,81,,100,,57,,43,,57,,29,,22,,31,,45,,74,,35,,0,,0,,0,,0,,0,,0,
29002,20211231,S08000032,,New Outpatient,AQ,,307,,175,,109,,77,,69,,82,,82,,103,,89,,35,,13,,10,,3,,1,,0,,0,,0,,0,
29003,20130630,S08000032,,New Outpatient,AR,,48,,74,,236,,275,,2,,1,,8,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
29004,20140630,S08000032,,New Outpatient,AR,,51,,136,,389,,101,,2,,0,,4,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
29005,20150630,S08000032,,New Outpatient,AR,,24,,73,,51,,21,,35,,72,,229,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29006,20160630,S08000032,,New Outpatient,AR,,54,,352,,146,,5,,1,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29007,20170630,S08000032,,New Outpatient,AR,,52,,179,,186,,293,,12,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29008,20180630,S08000032,,New Outpatient,AR,,79,,165,,392,,116,,11,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29009,20190630,S08000032,,New Outpatient,AR,,450,,252,,24,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29010,20200630,S08000032,,New Outpatient,AR,,116,,38,,52,,35,,4,,1,,3,,15,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,
29011,20210630,S08000032,,New Outpatient,AR,,66,,264,,37,,81,,188,,203,,126,,43,,9,,3,,0,,0,,0,,0,,0,,0,,0,,0,
29012,20130930,S08000032,,New Outpatient,AR,,36,,80,,129,,404,,27,,2,,7,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
29013,20140930,S08000032,,New Outpatient,AR,,41,,128,,181,,144,,59,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
29014,20150930,S08000032,,New Outpatient,AR,,19,,89,,90,,19,,14,,39,,183,,121,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,
29015,20160930,S08000032,,New Outpatient,AR,,80,,219,,503,,52,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29016,20170930,S08000032,,New Outpatient,AR,,60,,176,,204,,377,,21,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29017,20180930,S08000032,,New Outpatient,AR,,71,,152,,401,,86,,16,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29018,20190930,S08000032,,New Outpatient,AR,,158,,518,,85,,18,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29019,20200930,S08000032,,New Outpatient,AR,,123,,38,,7,,5,,24,,7,,5,,13,,29,,9,,1,,1,,0,,0,,0,,0,,0,,0,
29020,20210930,S08000032,,New Outpatient,AR,,78,,191,,14,,49,,140,,68,,17,,16,,70,,21,,2,,0,,0,,0,,0,,0,,0,,0,
29021,20130331,S08000032,,New Outpatient,AR,,44,,49,,343,,242,,8,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29022,20140331,S08000032,,New Outpatient,AR,,57,,140,,346,,201,,2,,1,,3,,0,,1,,0,,4,,0,,0,,0,,0,,0,,0,,0,
29023,20150331,S08000032,,New Outpatient,AR,,44,,96,,40,,23,,126,,277,,25,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29024,20160331,S08000032,,New Outpatient,AR,,238,,407,,133,,20,,28,,26,,23,,22,,12,,0,,1,,0,,0,,0,,0,,0,,0,,0,
29025,20170331,S08000032,,New Outpatient,AR,,42,,196,,215,,409,,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29026,20180331,S08000032,,New Outpatient,AR,,87,,153,,305,,120,,5,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29027,20190331,S08000032,,New Outpatient,AR,,462,,399,,214,,18,,12,,4,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29028,20200331,S08000032,,New Outpatient,AR,,202,,466,,28,,4,,11,,16,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29029,20210331,S08000032,,New Outpatient,AR,,55,,69,,117,,155,,155,,73,,19,,6,,2,,2,,2,,2,,3,,0,,0,,0,,0,,0,
29030,20220331,S08000032,,New Outpatient,AR,,90,,137,,27,,20,,15,,22,,10,,2,,46,,99,,9,,37,,3,,0,,0,,0,,0,,0,
29031,20121231,S08000032,,New Outpatient,AR,,60,,43,,393,,170,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29032,20131231,S08000032,,New Outpatient,AR,,36,,105,,446,,139,,6,,9,,23,,5,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,
29033,20141231,S08000032,,New Outpatient,AR,,37,,95,,38,,137,,198,,78,,7,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,
29034,20151231,S08000032,,New Outpatient,AR,,53,,241,,114,,119,,192,,200,,207,,175,,21,,2,,0,,0,,0,,0,,0,,0,,0,,0,
