"MonthEnd","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","LessThan4WeekWait","LessThan4WeekWaitQF","4To8WeekWait","4To8WeekWaitQF","8To12WeekWait","8To12WeekWaitQF","12To16WeekWait","12To16WeekWaitQF","16To20WeekWait","16To20WeekWaitQF","20To24WeekWait","20To24WeekWaitQF","24To28WeekWait","24To28WeekWaitQF","28To32WeekWait","28To32WeekWaitQF","32To36WeekWait","32To36WeekWaitQF","36To40WeekWait","36To40WeekWaitQF","40To44WeekWait","40To44WeekWaitQF","44To48WeekWait","44To48WeekWaitQF","48To52WeekWait","48To52WeekWaitQF","52To65WeekWait","52To65WeekWaitQF","65To78WeekWait","65To78WeekWaitQF","78To91WeekWait","78To91WeekWaitQF","91To104WeekWait","91To104WeekWaitQF","Over104WeekWait","Over104WeekWaitQF"
"20190930","S08000026",,"New Outpatient","C31",,12,,13,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000026",,"New Outpatient","C31",,6,,6,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000026",,"New Outpatient","C31",,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000026",,"New Outpatient","C31",,12,,8,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000026",,"New Outpatient","C31",,7,,14,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000026",,"New Outpatient","C31",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000026",,"New Outpatient","C31",,16,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000026",,"New Outpatient","C31",,7,,15,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000026",,"New Outpatient","C31",,7,,10,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000026",,"New Outpatient","C31",,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000026",,"New Outpatient","C31",,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000026",,"New Outpatient","C5",,47,,32,,18,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000026",,"New Outpatient","C5",,60,,46,,48,,28,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000026",,"New Outpatient","C5",,39,,43,,10,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000026",,"New Outpatient","C5",,56,,34,,24,,27,,44,,43,,11,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000026",,"New Outpatient","C5",,46,,26,,33,,25,,28,,23,,21,,19,,17,,26,,21,,2,,0,,1,,0,,0,,0,,0,
"20180630","S08000026",,"New Outpatient","C5",,39,,33,,31,,10,,26,,31,,9,,18,,8,,1,,2,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000026",,"New Outpatient","C5",,43,,37,,13,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,
"20200630","S08000026",,"New Outpatient","C5",,12,,10,,2,,12,,42,,25,,19,,22,,15,,4,,1,,0,,2,,0,,0,,0,,0,,0,
"20210630","S08000026",,"New Outpatient","C5",,23,,14,,18,,11,,6,,2,,0,,1,,1,,2,,1,,1,,0,,0,,2,,2,,0,,0,
"20130930","S08000026",,"New Outpatient","C5",,42,,9,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000026",,"New Outpatient","C5",,46,,34,,19,,32,,20,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000026",,"New Outpatient","C5",,50,,48,,15,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000026",,"New Outpatient","C5",,56,,28,,28,,34,,25,,26,,22,,8,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000026",,"New Outpatient","C5",,36,,32,,16,,17,,7,,7,,6,,3,,2,,0,,1,,0,,2,,1,,0,,0,,0,,0,
"20180930","S08000026",,"New Outpatient","C5",,36,,21,,12,,19,,25,,34,,8,,19,,14,,10,,1,,2,,0,,1,,0,,0,,0,,0,
"20190930","S08000026",,"New Outpatient","C5",,34,,22,,20,,4,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000026",,"New Outpatient","C5",,24,,25,,16,,11,,7,,5,,7,,36,,25,,22,,25,,16,,6,,4,,0,,0,,0,,0,
"20210930","S08000026",,"New Outpatient","C5",,21,,18,,8,,3,,1,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000026",,"New Outpatient","C5",,45,,44,,2,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000026",,"New Outpatient","C5",,64,,41,,24,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000026",,"New Outpatient","C5",,49,,41,,16,,22,,14,,1,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000026",,"New Outpatient","C5",,43,,53,,68,,26,,19,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000026",,"New Outpatient","C5",,47,,39,,24,,25,,28,,15,,28,,23,,18,,21,,11,,1,,0,,0,,0,,0,,0,,0,
"20180331","S08000026",,"New Outpatient","C5",,29,,45,,34,,12,,19,,12,,4,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000026",,"New Outpatient","C5",,39,,18,,35,,23,,14,,9,,6,,4,,0,,1,,1,,1,,0,,1,,0,,0,,0,,0,
"20200331","S08000026",,"New Outpatient","C5",,22,,43,,24,,18,,19,,15,,2,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000026",,"New Outpatient","C5",,24,,3,,2,,1,,1,,2,,2,,1,,2,,0,,0,,0,,0,,2,,3,,1,,0,,0,
"20220331","S08000026",,"New Outpatient","C5",,31,,31,,22,,11,,17,,8,,3,,1,,2,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20121231","S08000026",,"New Outpatient","C5",,41,,33,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000026",,"New Outpatient","C5",,42,,28,,17,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000026",,"New Outpatient","C5",,48,,42,,18,,10,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000026",,"New Outpatient","C5",,41,,48,,54,,7,,8,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,
"20161231","S08000026",,"New Outpatient","C5",,44,,34,,17,,35,,19,,17,,26,,23,,14,,0,,3,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000026",,"New Outpatient","C5",,24,,24,,25,,20,,11,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,
"20181231","S08000026",,"New Outpatient","C5",,37,,23,,21,,19,,16,,12,,13,,11,,5,,1,,0,,2,,0,,0,,0,,0,,0,,0,
"20191231","S08000026",,"New Outpatient","C5",,40,,20,,8,,2,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000026",,"New Outpatient","C5",,21,,19,,11,,16,,18,,19,,11,,7,,5,,2,,23,,29,,20,,50,,4,,0,,0,,0,
"20211231","S08000026",,"New Outpatient","C5",,28,,24,,13,,4,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000026",,"New Outpatient","C7",,40,,24,,10,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,
"20140630","S08000026",,"New Outpatient","C7",,47,,13,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000026",,"New Outpatient","C7",,33,,20,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000026",,"New Outpatient","C7",,24,,10,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000026",,"New Outpatient","C7",,33,,14,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000026",,"New Outpatient","C7",,25,,35,,17,,15,,13,,3,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000026",,"New Outpatient","C7",,22,,25,,17,,15,,13,,10,,9,,3,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000026",,"New Outpatient","C7",,3,,2,,3,,8,,22,,12,,5,,6,,3,,6,,0,,4,,0,,0,,0,,0,,0,,0,
"20210630","S08000026",,"New Outpatient","C7",,32,,27,,25,,11,,13,,10,,4,,4,,3,,4,,2,,2,,1,,1,,8,,3,,4,,0,
"20130930","S08000026",,"New Outpatient","C7",,52,,10,,5,,1,,2,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,
"20140930","S08000026",,"New Outpatient","C7",,45,,8,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000026",,"New Outpatient","C7",,44,,11,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000026",,"New Outpatient","C7",,36,,14,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000026",,"New Outpatient","C7",,26,,17,,15,,5,,1,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000026",,"New Outpatient","C7",,23,,11,,10,,6,,10,,5,,0,,1,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20190930","S08000026",,"New Outpatient","C7",,36,,19,,16,,11,,6,,2,,1,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000026",,"New Outpatient","C7",,26,,12,,18,,5,,2,,2,,5,,12,,15,,5,,4,,0,,4,,5,,0,,0,,0,,0,
"20210930","S08000026",,"New Outpatient","C7",,28,,19,,22,,11,,22,,12,,2,,6,,3,,5,,2,,3,,2,,1,,0,,3,,0,,3,
"20130331","S08000026",,"New Outpatient","C7",,43,,9,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,3,
"20140331","S08000026",,"New Outpatient","C7",,30,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20150331","S08000026",,"New Outpatient","C7",,33,,7,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000026",,"New Outpatient","C7",,38,,3,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000026",,"New Outpatient","C7",,24,,2,,2,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000026",,"New Outpatient","C7",,22,,34,,20,,9,,3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000026",,"New Outpatient","C7",,26,,22,,17,,15,,9,,17,,6,,3,,2,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20200331","S08000026",,"New Outpatient","C7",,20,,18,,11,,3,,6,,3,,6,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000026",,"New Outpatient","C7",,29,,14,,21,,8,,18,,6,,5,,3,,2,,1,,1,,0,,1,,9,,3,,5,,0,,0,
"20220331","S08000026",,"New Outpatient","C7",,32,,31,,17,,20,,6,,2,,1,,3,,2,,0,,0,,0,,1,,1,,1,,0,,0,,2,
"20121231","S08000026",,"New Outpatient","C7",,37,,18,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,2,,1,
"20131231","S08000026",,"New Outpatient","C7",,33,,20,,5,,1,,2,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000026",,"New Outpatient","C7",,24,,20,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000026",,"New Outpatient","C7",,24,,21,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000026",,"New Outpatient","C7",,27,,25,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000026",,"New Outpatient","C7",,16,,13,,23,,9,,2,,2,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000026",,"New Outpatient","C7",,28,,20,,27,,19,,10,,4,,2,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20191231","S08000026",,"New Outpatient","C7",,17,,12,,10,,17,,5,,2,,3,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000026",,"New Outpatient","C7",,19,,34,,13,,11,,8,,5,,3,,1,,0,,1,,4,,7,,3,,3,,5,,0,,0,,0,
"20211231","S08000026",,"New Outpatient","C7",,29,,22,,10,,13,,3,,4,,0,,1,,1,,2,,3,,1,,1,,4,,1,,0,,2,,0,
"20130630","S08000026",,"New Outpatient","C8",,57,,50,,25,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000026",,"New Outpatient","C8",,53,,48,,25,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000026",,"New Outpatient","C8",,38,,31,,33,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000026",,"New Outpatient","C8",,39,,31,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000026",,"New Outpatient","C8",,36,,30,,21,,16,,3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000026",,"New Outpatient","C8",,24,,32,,16,,26,,20,,27,,9,,9,,6,,0,,2,,2,,0,,1,,0,,0,,0,,0,
"20190630","S08000026",,"New Outpatient","C8",,17,,7,,11,,13,,9,,11,,9,,7,,5,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000026",,"New Outpatient","C8",,13,,1,,4,,12,,22,,19,,3,,0,,2,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20210630","S08000026",,"New Outpatient","C8",,27,,12,,11,,3,,7,,6,,4,,5,,6,,3,,8,,10,,7,,7,,37,,2,,0,,0,
"20130930","S08000026",,"New Outpatient","C8",,38,,38,,54,,35,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000026",,"New Outpatient","C8",,42,,33,,28,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000026",,"New Outpatient","C8",,18,,22,,16,,6,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000026",,"New Outpatient","C8",,24,,23,,14,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000026",,"New Outpatient","C8",,18,,25,,22,,30,,16,,8,,5,,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000026",,"New Outpatient","C8",,24,,27,,23,,16,,25,,15,,14,,9,,4,,1,,1,,0,,0,,3,,1,,0,,0,,0,
"20190930","S08000026",,"New Outpatient","C8",,28,,21,,12,,12,,3,,4,,7,,9,,7,,3,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000026",,"New Outpatient","C8",,14,,10,,14,,11,,1,,2,,4,,20,,23,,6,,1,,2,,0,,1,,0,,0,,0,,0,
"20210930","S08000026",,"New Outpatient","C8",,17,,4,,3,,7,,1,,2,,2,,0,,0,,0,,2,,0,,0,,2,,0,,2,,0,,0,
"20130331","S08000026",,"New Outpatient","C8",,30,,38,,30,,3,,6,,2,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000026",,"New Outpatient","C8",,46,,35,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000026",,"New Outpatient","C8",,33,,28,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000026",,"New Outpatient","C8",,33,,27,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000026",,"New Outpatient","C8",,31,,22,,17,,16,,1,,1,,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000026",,"New Outpatient","C8",,33,,23,,31,,13,,19,,17,,12,,19,,13,,10,,0,,0,,1,,0,,0,,0,,0,,0,
"20190331","S08000026",,"New Outpatient","C8",,22,,23,,15,,12,,11,,11,,11,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000026",,"New Outpatient","C8",,17,,28,,14,,2,,2,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000026",,"New Outpatient","C8",,5,,14,,10,,3,,8,,6,,7,,11,,13,,8,,2,,1,,1,,47,,4,,0,,0,,0,
"20220331","S08000026",,"New Outpatient","C8",,28,,14,,9,,4,,3,,4,,5,,2,,0,,1,,1,,0,,0,,0,,0,,1,,0,,0,
"20121231","S08000026",,"New Outpatient","C8",,35,,33,,70,,13,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000026",,"New Outpatient","C8",,52,,33,,26,,6,,10,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000026",,"New Outpatient","C8",,17,,7,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000026",,"New Outpatient","C8",,21,,32,,7,,0,,1,,3,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000026",,"New Outpatient","C8",,30,,30,,21,,21,,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000026",,"New Outpatient","C8",,24,,19,,19,,17,,19,,15,,17,,0,,0,,2,,0,,0,,1,,0,,0,,0,,0,,0,
"20181231","S08000026",,"New Outpatient","C8",,25,,19,,18,,24,,16,,12,,10,,4,,5,,3,,4,,0,,1,,1,,1,,0,,0,,0,
"20191231","S08000026",,"New Outpatient","C8",,27,,21,,12,,2,,1,,0,,1,,0,,1,,1,,2,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000026",,"New Outpatient","C8",,5,,13,,7,,9,,8,,13,,8,,2,,2,,1,,13,,25,,11,,4,,1,,0,,0,,0,
"20211231","S08000026",,"New Outpatient","C8",,24,,8,,15,,7,,2,,0,,3,,2,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,
"20160630","S08000026",,"New Outpatient","CA",,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000026",,"New Outpatient","CA",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000026",,"New Outpatient","CA",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000026",,"New Outpatient","CA",,1,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000026",,"New Outpatient","CA",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000026",,"New Outpatient","CA",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000026",,"New Outpatient","CA",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000026",,"New Outpatient","CA",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000026",,"New Outpatient","CA",,2,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000026",,"New Outpatient","CA",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000026",,"New Outpatient","CA",,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000026",,"New Outpatient","CA",,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000026",,"New Outpatient","CA",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000026",,"New Outpatient","CA",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000026",,"New Outpatient","CA",,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000026",,"New Outpatient","CA",,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000026",,"New Outpatient","CA",,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000026",,"New Outpatient","CA",,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000026",,"New Outpatient","CA",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000026",,"New Outpatient","CA",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000026",,"New Outpatient","CA",,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000026",,"New Outpatient","CA",,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000026",,"New Outpatient","CA",,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000026",,"New Outpatient","D3",,10,,10,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000026",,"New Outpatient","D3",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000026",,"New Outpatient","D3",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000026",,"New Outpatient","D3",,17,,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000026",,"New Outpatient","D3",,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000026",,"New Outpatient","D5",,22,,12,,3,,2,,4,,1,,1,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20140630","S08000026",,"New Outpatient","D5",,7,,6,,12,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000026",,"New Outpatient","D5",,4,,16,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000026",,"New Outpatient","D5",,15,,9,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000026",,"New Outpatient","D5",,8,,2,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000026",,"New Outpatient","D5",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000026",,"New Outpatient","D5",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000026",,"New Outpatient","D5",,0,,1,,1,,7,,16,,6,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000026",,"New Outpatient","D5",,3,,6,,2,,3,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000026",,"New Outpatient","D5",,11,,12,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000026",,"New Outpatient","D5",,9,,2,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000026",,"New Outpatient","D5",,11,,12,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000026",,"New Outpatient","D5",,8,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000026",,"New Outpatient","D5",,0,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000026",,"New Outpatient","D5",,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000026",,"New Outpatient","D5",,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000026",,"New Outpatient","D5",,1,,0,,0,,0,,1,,0,,3,,12,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000026",,"New Outpatient","D5",,2,,8,,10,,3,,3,,0,,2,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000026",,"New Outpatient","D5",,9,,12,,4,,12,,12,,8,,5,,8,,2,,0,,2,,1,,1,,1,,1,,2,,0,,2,
"20140331","S08000026",,"New Outpatient","D5",,13,,16,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000026",,"New Outpatient","D5",,3,,7,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000026",,"New Outpatient","D5",,7,,10,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000026",,"New Outpatient","D5",,12,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
